"property","generalization","train_set","test_set","time_ms","auc"
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",94,0.509257949572663
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",98,0.506949301533693
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",102,0.504663793969554
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",106,0.503735354730945
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",110,0.502749401770516
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",114,0.500647306574074
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",118,0.500019331938348
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",122,0.500565736400295
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",126,0.497367481732041
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",130,0.496914989030451
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",134,0.500531411362629
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",138,0.505833448553614
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",142,0.509274147905045
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",146,0.507155034817737
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",150,0.503664077247533
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",154,0.501514736914977
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",158,0.504167864668332
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",162,0.50576231569817
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",166,0.501097316495552
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",170,0.496294366316416
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",174,0.495325599979482
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",178,0.496503642985669
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",182,0.499011781201411
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",186,0.499013902411604
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",190,0.49889089632508
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",194,0.499483340690076
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",198,0.497893662383172
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",202,0.497861820125618
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",206,0.498456144654194
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",210,0.498284471256541
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",214,0.496415395820715
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",218,0.493891661889123
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",222,0.491806439955578
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",226,0.493471397119667
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",230,0.497364131184123
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",234,0.501495887069855
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",238,0.501873727635454
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",242,0.497843958571608
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",246,0.495731353742846
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",250,0.495477869124802
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",254,0.496265513036861
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",258,0.499397745037863
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",262,0.499926625411057
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",266,0.498704615502691
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",270,0.501012636820468
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",274,0.500937550800574
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",278,0.501779357886534
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",282,0.503373230404501
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",286,0.505105270840938
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",290,0.505118865869902
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",294,0.502833623457037
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",298,0.500050258218773
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",302,0.500083305709392
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",306,0.501022567940916
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",310,0.502956340287624
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",314,0.50539573200939
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",318,0.508369162501863
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",322,0.510202635352976
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",326,0.510159054125378
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",330,0.510958051332901
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",334,0.510769769823625
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",338,0.509740476682211
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",342,0.50892742645716
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",346,0.507446363753994
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",350,0.506987579735809
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",354,0.508175264606509
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",358,0.507034632034632
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",362,0.504216001676913
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",366,0.502588238005183
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",370,0.504192017538937
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",374,0.503526270898982
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",378,0.503751046865439
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",382,0.504921328170693
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",386,0.502860018061141
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",390,0.501126820600962
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",394,0.498108917008423
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",398,0.494610583411866
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",402,0.494340201426263
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",406,0.493872185322807
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",410,0.495106416294442
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",414,0.496611487240246
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",418,0.497003983439905
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",422,0.496940467657426
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",426,0.49564607145123
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",430,0.496844844466119
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",434,0.495702524567953
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",438,0.493208608102367
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",442,0.493611565725023
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",446,0.495237256395883
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",450,0.495250297017636
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",454,0.495145248903768
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",458,0.495224480925403
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",462,0.495841078161003
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",466,0.495961095269528
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",470,0.497233700861925
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",474,0.498523830543074
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",478,0.500976118258625
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",482,0.501442109570534
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",486,0.50121231983453
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",490,0.502311034400437
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",494,0.504551586771285
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",498,0.505584013518665
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",502,0.504070963929978
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",506,0.503258829682056
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",510,0.502271502755934
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",514,0.50037803340289
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",518,0.50104857687044
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",522,0.502776615933104
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",526,0.503070982056683
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",530,0.502986495218889
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",534,0.502198007643684
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",538,0.502610679444837
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",542,0.5020084244827
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",546,0.501271135208059
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",550,0.500859861477261
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",554,0.500740495194591
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",558,0.501790470135385
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",562,0.501840414993562
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",566,0.503471432794565
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",570,0.503453836391829
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",574,0.50236259427092
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",578,0.502620441832656
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",582,0.504274985783071
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",586,0.506603423748954
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",590,0.506699191568228
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",594,0.506772325110558
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",598,0.506902827746741
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",602,0.505732715174116
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",606,0.504984916267156
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",610,0.504512223859411
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",614,0.501714902022265
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",618,0.500686500753319
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",622,0.501046600288215
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",626,0.503414786840552
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",630,0.504479634357357
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",634,0.505854588341559
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",638,0.505969712203843
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",642,0.505763231675299
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",646,0.50617474645271
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",650,0.505310112252515
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",654,0.505874980885004
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",658,0.508126669609364
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",662,0.50757730027408
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",666,0.505081383121608
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",670,0.503442242049752
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",674,0.503887382829652
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",678,0.502720090502397
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",682,0.500764575751212
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",686,0.498184388702897
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",690,0.50351175989289
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",694,0.506920930347364
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",698,0.507638309171785
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",702,0.508274889171588
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",706,0.508778748906372
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",710,0.508137203346344
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",714,0.508333584021811
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",718,0.509181513691737
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",722,0.50964777015492
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",726,0.509531344640926
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",730,0.50899978865033
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",734,0.506179736117595
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",738,0.502194295525847
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",742,0.49969076130041
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",746,0.498664457136995
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",750,0.501205618738694
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",754,0.503647734287184
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",758,0.504814255265278
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",762,0.507403915445476
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",766,0.511678322716676
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",770,0.510886436384231
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",774,0.508218315531559
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",778,0.507109766263849
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",782,0.506755572370967
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",786,0.506620779105077
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",790,0.506824318864944
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",794,0.506171347695469
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",798,0.507176777222214
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",802,0.508393435895775
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",806,0.509682312134537
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",810,0.507733619002495
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",814,0.509285380677202
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",818,0.508712894971748
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",822,0.510146664329479
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",826,0.508683921168887
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",830,0.506605665482453
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",834,0.50259137161115
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",838,0.503495344618557
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",842,0.503508698600908
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",846,0.505726110496924
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",850,0.505486389640472
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",854,0.504389699866113
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",858,0.503969073526738
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",862,0.499580940463608
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",866,0.494020236152402
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",870,0.49291539900253
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",874,0.491444532571086
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",878,0.492642100352912
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",882,0.493528742108857
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",886,0.492568291880065
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",890,0.490898489679059
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",894,0.493261879403801
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",898,0.497057278846
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",902,0.500331848871873
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",906,0.501587243736115
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",910,0.501983259216321
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",914,0.501506348492851
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",918,0.501701740877205
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",922,0.502348589462715
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",926,0.501127254484865
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",930,0.501683638276582
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",934,0.502028575979531
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",938,0.504356797003463
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",942,0.502448672016359
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",946,0.501654568055076
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",950,0.503853853245808
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",954,0.504739121036061
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",958,0.505893758416142
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",962,0.505187226689298
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",966,0.501983958251498
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",970,0.497561982243928
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",974,0.493894313401864
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",978,0.492460230683537
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",982,0.494325425268897
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",986,0.496005785311545
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",990,0.49775621760454
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",994,0.498110821276664
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",998,0.499374411725741
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1002,0.497495983681337
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1006,0.497380353621166
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1010,0.496446225682495
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1014,0.496926270011931
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1018,0.494346516847519
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1022,0.49505748383204
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1026,0.496293378025304
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1030,0.497424055372071
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1034,0.498590624559487
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1038,0.499429683714062
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1042,0.500185798729164
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1046,0.503116081877942
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1050,0.501633524685776
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1054,0.498647583874097
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1058,0.49940784489094
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1062,0.499345678969493
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1066,0.499569755900773
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1070,0.500457458261815
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1074,0.501735656135629
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1078,0.499436143763285
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1082,0.497526186821924
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1086,0.496331583913436
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1090,0.49722196189188
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1094,0.50137097671509
"differential_object_marking","cross_property","differential_object_marking","gender_agreement",1098,0.501967711709794
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-98,0.495621331106412
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-94,0.496110951088366
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-90,0.4962094457085
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-86,0.498876243370531
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-82,0.504636193870161
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-78,0.506957392021241
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-74,0.502906955829008
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-70,0.494190926238942
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-66,0.492931212300068
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-62,0.49485632314373
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-58,0.492995221398291
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-54,0.492235299429848
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-50,0.496895558736163
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-46,0.497773699058496
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-42,0.491033268108558
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-38,0.489753458290009
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-34,0.488272441577432
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-30,0.488916502116146
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-26,0.492124151848436
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-22,0.501060739920366
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-18,0.505997379596529
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-14,0.506680143310913
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-10,0.505223440131769
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-6,0.500111395678691
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",-2,0.501694256324682
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",2,0.50789036184244
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",6,0.507440685522556
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",10,0.50963113640711
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",14,0.510757622106659
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",18,0.513472798738276
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",22,0.51117765080159
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",26,0.505225052764089
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",30,0.503347452549535
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",34,0.501926227281422
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",38,0.502369577120667
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",42,0.500903446244886
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",46,0.500305283702961
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",50,0.504333887334559
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",54,0.506601372424533
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",58,0.50769597762361
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",62,0.509650115849025
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",66,0.513084278397897
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",70,0.512040781238487
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",74,0.512112233255108
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",78,0.516227919031964
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",82,0.51380648957979
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",86,0.514628932062777
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",90,0.512349042108807
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",94,0.511223176652458
"differential_object_marking","cross_property","differential_object_marking","verb_object_number_agreement",98,0.506705945428026
