"train_time_ms","test_time_ms","auc","n_folds","property"
878,-90,0.500245446808117,63,"gender_agreement"
886,-90,0.503368255080964,63,"gender_agreement"
894,-90,0.506624565150093,63,"gender_agreement"
902,-90,0.504446431422235,63,"gender_agreement"
910,-90,0.499024759669304,63,"gender_agreement"
918,-90,0.499730920844119,63,"gender_agreement"
926,-90,0.501598316463306,63,"gender_agreement"
934,-90,0.496122141271725,63,"gender_agreement"
942,-90,0.494212938250956,63,"gender_agreement"
950,-90,0.497884049984622,63,"gender_agreement"
958,-90,0.502190491795504,63,"gender_agreement"
966,-90,0.501074407211859,63,"gender_agreement"
974,-90,0.498917910002408,63,"gender_agreement"
982,-90,0.501160257541326,63,"gender_agreement"
990,-90,0.502657062751785,63,"gender_agreement"
998,-90,0.502907518107447,63,"gender_agreement"
1006,-90,0.507802191121885,63,"gender_agreement"
1014,-90,0.505424991452879,63,"gender_agreement"
1022,-90,0.500333973335392,63,"gender_agreement"
1030,-90,0.500802212406127,63,"gender_agreement"
1038,-90,0.506084668262987,63,"gender_agreement"
1046,-90,0.508663340683613,63,"gender_agreement"
1054,-90,0.508376711314158,63,"gender_agreement"
1062,-90,0.503706172365368,63,"gender_agreement"
1070,-90,0.504283601679277,63,"gender_agreement"
1078,-90,0.505430970424683,63,"gender_agreement"
1086,-90,0.508099269703787,63,"gender_agreement"
1094,-90,0.504705321539127,63,"gender_agreement"
-98,-82,0.497743305543343,63,"gender_agreement"
-90,-82,0.490968959499273,63,"gender_agreement"
-82,-82,0.489458583834687,63,"gender_agreement"
-74,-82,0.496853772109476,63,"gender_agreement"
-66,-82,0.503576594343191,63,"gender_agreement"
-58,-82,0.499571602710501,63,"gender_agreement"
-50,-82,0.494991501266376,63,"gender_agreement"
-42,-82,0.498641596245121,63,"gender_agreement"
-34,-82,0.506255831776235,63,"gender_agreement"
-26,-82,0.511351006104517,63,"gender_agreement"
-18,-82,0.509992369229021,63,"gender_agreement"
-10,-82,0.508721961604771,63,"gender_agreement"
-2,-82,0.504369114075692,63,"gender_agreement"
6,-82,0.502157926106903,63,"gender_agreement"
14,-82,0.504449877667818,63,"gender_agreement"
22,-82,0.50547432355352,63,"gender_agreement"
30,-82,0.502055994469991,63,"gender_agreement"
38,-82,0.501312339033339,63,"gender_agreement"
46,-82,0.509318127320793,63,"gender_agreement"
54,-82,0.508852646455254,63,"gender_agreement"
62,-82,0.500928616857435,63,"gender_agreement"
70,-82,0.506689742247743,63,"gender_agreement"
78,-82,0.506367657468121,63,"gender_agreement"
86,-82,0.503538593831154,63,"gender_agreement"
94,-82,0.503244400782035,63,"gender_agreement"
102,-82,0.499535808399368,63,"gender_agreement"
110,-82,0.495919536600464,63,"gender_agreement"
118,-82,0.495803306917752,63,"gender_agreement"
126,-82,0.505719501588207,63,"gender_agreement"
134,-82,0.502375728180824,63,"gender_agreement"
142,-82,0.499115426589247,63,"gender_agreement"
150,-82,0.500652240998911,63,"gender_agreement"
158,-82,0.498977044392304,63,"gender_agreement"
166,-82,0.499790911644869,63,"gender_agreement"
174,-82,0.507857680363739,63,"gender_agreement"
182,-82,0.504827310403466,63,"gender_agreement"
190,-82,0.502343377992739,63,"gender_agreement"
198,-82,0.499224678407492,63,"gender_agreement"
206,-82,0.503267353450654,63,"gender_agreement"
214,-82,0.503627148095743,63,"gender_agreement"
222,-82,0.503600596476114,63,"gender_agreement"
230,-82,0.503212923891791,63,"gender_agreement"
238,-82,0.509268389720446,63,"gender_agreement"
246,-82,0.514293500790723,63,"gender_agreement"
254,-82,0.514413880489806,63,"gender_agreement"
262,-82,0.509947541612641,63,"gender_agreement"
270,-82,0.507795388153613,63,"gender_agreement"
278,-82,0.510509535231188,63,"gender_agreement"
286,-82,0.506540841542628,63,"gender_agreement"
294,-82,0.506189869416797,63,"gender_agreement"
302,-82,0.502014475044669,63,"gender_agreement"
310,-82,0.504143223800874,63,"gender_agreement"
318,-82,0.507236317489114,63,"gender_agreement"
326,-82,0.505095463117945,63,"gender_agreement"
334,-82,0.504122292329634,63,"gender_agreement"
342,-82,0.499537968634816,63,"gender_agreement"
350,-82,0.49886075279916,63,"gender_agreement"
358,-82,0.503906495232352,63,"gender_agreement"
366,-82,0.497354127585924,63,"gender_agreement"
374,-82,0.501497312077251,63,"gender_agreement"
382,-82,0.501963521545822,63,"gender_agreement"
390,-82,0.5014441518634,63,"gender_agreement"
398,-82,0.500960963648718,63,"gender_agreement"
406,-82,0.502300676083411,63,"gender_agreement"
414,-82,0.50453384494281,63,"gender_agreement"
422,-82,0.504508846817484,63,"gender_agreement"
430,-82,0.501614002442963,63,"gender_agreement"
438,-82,0.500626116072285,63,"gender_agreement"
446,-82,0.50347527251685,63,"gender_agreement"
454,-82,0.505070170919277,63,"gender_agreement"
462,-82,0.503657411500659,63,"gender_agreement"
470,-82,0.502687954813606,63,"gender_agreement"
478,-82,0.503881168134071,63,"gender_agreement"
486,-82,0.503672208846856,63,"gender_agreement"
494,-82,0.499459445192991,63,"gender_agreement"
502,-82,0.499084513620719,63,"gender_agreement"
510,-82,0.4992677167756,63,"gender_agreement"
518,-82,0.501842703243234,63,"gender_agreement"
526,-82,0.503134251796379,63,"gender_agreement"
534,-82,0.502999659782839,63,"gender_agreement"
542,-82,0.500896231187614,63,"gender_agreement"
550,-82,0.500410611620009,63,"gender_agreement"
558,-82,0.498429343860957,63,"gender_agreement"
566,-82,0.49892542389058,63,"gender_agreement"
574,-82,0.496775337294545,63,"gender_agreement"
582,-82,0.497401060086054,63,"gender_agreement"
590,-82,0.497997703739419,63,"gender_agreement"
598,-82,0.494664347608127,63,"gender_agreement"
606,-82,0.496316334244257,63,"gender_agreement"
614,-82,0.497812827326133,63,"gender_agreement"
622,-82,0.498539669031172,63,"gender_agreement"
630,-82,0.495795197450999,63,"gender_agreement"
638,-82,0.494309059378772,63,"gender_agreement"
646,-82,0.49360139136894,63,"gender_agreement"
654,-82,0.495559239894708,63,"gender_agreement"
662,-82,0.499443552294699,63,"gender_agreement"
670,-82,0.499910055224744,63,"gender_agreement"
678,-82,0.493054688824031,63,"gender_agreement"
686,-82,0.495223266860403,63,"gender_agreement"
694,-82,0.496174915381269,63,"gender_agreement"
702,-82,0.495144131435356,63,"gender_agreement"
710,-82,0.494910943402853,63,"gender_agreement"
718,-82,0.495247649547968,63,"gender_agreement"
726,-82,0.493817408237193,63,"gender_agreement"
734,-82,0.493328095929079,63,"gender_agreement"
742,-82,0.491850644347041,63,"gender_agreement"
750,-82,0.49190941367244,63,"gender_agreement"
758,-82,0.492597784611023,63,"gender_agreement"
766,-82,0.494745119754264,63,"gender_agreement"
774,-82,0.496348060393327,63,"gender_agreement"
782,-82,0.495549670918506,63,"gender_agreement"
790,-82,0.493262021167125,63,"gender_agreement"
798,-82,0.494054394897333,63,"gender_agreement"
806,-82,0.493984299855686,63,"gender_agreement"
814,-82,0.491235876947997,63,"gender_agreement"
822,-82,0.492952946078868,63,"gender_agreement"
830,-82,0.497041215142138,63,"gender_agreement"
838,-82,0.499868664704699,63,"gender_agreement"
846,-82,0.495196703052631,63,"gender_agreement"
854,-82,0.495992312641081,63,"gender_agreement"
862,-82,0.500591686328562,63,"gender_agreement"
870,-82,0.502399965271709,63,"gender_agreement"
878,-82,0.500465354304776,63,"gender_agreement"
886,-82,0.503404243554649,63,"gender_agreement"
894,-82,0.505645515832115,63,"gender_agreement"
902,-82,0.502671335850187,63,"gender_agreement"
910,-82,0.496880723860651,63,"gender_agreement"
918,-82,0.496940989818665,63,"gender_agreement"
926,-82,0.498299528033058,63,"gender_agreement"
934,-82,0.496563486862396,63,"gender_agreement"
942,-82,0.495370976236612,63,"gender_agreement"
950,-82,0.495861993685822,63,"gender_agreement"
958,-82,0.494257557032658,63,"gender_agreement"
966,-82,0.49473960437057,63,"gender_agreement"
974,-82,0.497670147383015,63,"gender_agreement"
982,-82,0.498316710832072,63,"gender_agreement"
990,-82,0.50129949644319,63,"gender_agreement"
998,-82,0.502931763678094,63,"gender_agreement"
1006,-82,0.503249203421075,63,"gender_agreement"
1014,-82,0.49918540537152,63,"gender_agreement"
1022,-82,0.49929661959161,63,"gender_agreement"
1030,-82,0.503205076505184,63,"gender_agreement"
1038,-82,0.501894457302313,63,"gender_agreement"
1046,-82,0.502733615160568,63,"gender_agreement"
1054,-82,0.502664334660926,63,"gender_agreement"
1062,-82,0.50110684112001,63,"gender_agreement"
1070,-82,0.497898052327023,63,"gender_agreement"
1078,-82,0.499755522649125,63,"gender_agreement"
1086,-82,0.505062417324123,63,"gender_agreement"
1094,-82,0.503150905440203,63,"gender_agreement"
-98,-74,0.492750538975288,63,"gender_agreement"
-90,-74,0.494281754894137,63,"gender_agreement"
-82,-74,0.504003920746719,63,"gender_agreement"
-74,-74,0.507860254296665,63,"gender_agreement"
-66,-74,0.506301231274539,63,"gender_agreement"
-58,-74,0.499049793217307,63,"gender_agreement"
-50,-74,0.492133505373281,63,"gender_agreement"
-42,-74,0.492281255135083,63,"gender_agreement"
-34,-74,0.498133066828017,63,"gender_agreement"
-26,-74,0.509498733205112,63,"gender_agreement"
-18,-74,0.504469249193726,63,"gender_agreement"
-10,-74,0.500578024394376,63,"gender_agreement"
-2,-74,0.499864111002661,63,"gender_agreement"
6,-74,0.497456725149661,63,"gender_agreement"
14,-74,0.501740575604925,63,"gender_agreement"
22,-74,0.505544804261456,63,"gender_agreement"
30,-74,0.505662317841626,63,"gender_agreement"
38,-74,0.504097116418721,63,"gender_agreement"
46,-74,0.503501558954059,63,"gender_agreement"
54,-74,0.509807267212481,63,"gender_agreement"
62,-74,0.503003595126139,63,"gender_agreement"
70,-74,0.506604389952398,63,"gender_agreement"
78,-74,0.506148521385312,63,"gender_agreement"
86,-74,0.496728245645934,63,"gender_agreement"
94,-74,0.496488806819183,63,"gender_agreement"
102,-74,0.499745759436822,63,"gender_agreement"
110,-74,0.501957703730844,63,"gender_agreement"
118,-74,0.501635969432712,63,"gender_agreement"
126,-74,0.507370473026939,63,"gender_agreement"
134,-74,0.505910280336625,63,"gender_agreement"
142,-74,0.503436217177265,63,"gender_agreement"
150,-74,0.500308620670064,63,"gender_agreement"
158,-74,0.494781316436117,63,"gender_agreement"
166,-74,0.497644102466977,63,"gender_agreement"
174,-74,0.502349145619735,63,"gender_agreement"
182,-74,0.501445493532417,63,"gender_agreement"
190,-74,0.502528001497791,63,"gender_agreement"
198,-74,0.497858259627531,63,"gender_agreement"
206,-74,0.492369720435389,63,"gender_agreement"
214,-74,0.495905894348744,63,"gender_agreement"
222,-74,0.49685927911294,63,"gender_agreement"
230,-74,0.501634812217375,63,"gender_agreement"
238,-74,0.510194902410754,63,"gender_agreement"
246,-74,0.512538544867262,63,"gender_agreement"
254,-74,0.511218046954984,63,"gender_agreement"
262,-74,0.50407816977411,63,"gender_agreement"
270,-74,0.502540111733908,63,"gender_agreement"
278,-74,0.506557357348339,63,"gender_agreement"
286,-74,0.506399444516535,63,"gender_agreement"
294,-74,0.50442882387898,63,"gender_agreement"
302,-74,0.501502082850943,63,"gender_agreement"
310,-74,0.499663231129756,63,"gender_agreement"
318,-74,0.500625979155552,63,"gender_agreement"
326,-74,0.504706116908915,63,"gender_agreement"
334,-74,0.503491174183368,63,"gender_agreement"
342,-74,0.4919346984707,63,"gender_agreement"
350,-74,0.489014581872218,63,"gender_agreement"
358,-74,0.489660108420849,63,"gender_agreement"
366,-74,0.490700503273352,63,"gender_agreement"
374,-74,0.495173275369859,63,"gender_agreement"
382,-74,0.495677458877363,63,"gender_agreement"
390,-74,0.496958403295553,63,"gender_agreement"
398,-74,0.49701406687116,63,"gender_agreement"
406,-74,0.500796751612692,63,"gender_agreement"
414,-74,0.502744520889863,63,"gender_agreement"
422,-74,0.499174831711656,63,"gender_agreement"
430,-74,0.499156496990427,63,"gender_agreement"
438,-74,0.501234576656097,63,"gender_agreement"
446,-74,0.50154568347941,63,"gender_agreement"
454,-74,0.499683849494616,63,"gender_agreement"
462,-74,0.493058127231728,63,"gender_agreement"
470,-74,0.492261832560925,63,"gender_agreement"
478,-74,0.496598254745975,63,"gender_agreement"
486,-74,0.501598516063873,63,"gender_agreement"
494,-74,0.500723499667052,63,"gender_agreement"
502,-74,0.497746049131147,63,"gender_agreement"
510,-74,0.499858168425657,63,"gender_agreement"
518,-74,0.504038917440925,63,"gender_agreement"
526,-74,0.502795880924327,63,"gender_agreement"
534,-74,0.502641462305965,63,"gender_agreement"
542,-74,0.507642474588317,63,"gender_agreement"
550,-74,0.506427584460202,63,"gender_agreement"
558,-74,0.500930821676119,63,"gender_agreement"
566,-74,0.501086932871079,63,"gender_agreement"
574,-74,0.496906038331178,63,"gender_agreement"
582,-74,0.494542912073576,63,"gender_agreement"
590,-74,0.494485451698012,63,"gender_agreement"
598,-74,0.497196300546043,63,"gender_agreement"
606,-74,0.49774915252196,63,"gender_agreement"
614,-74,0.495937311786296,63,"gender_agreement"
622,-74,0.493832797896143,63,"gender_agreement"
630,-74,0.493604402970244,63,"gender_agreement"
638,-74,0.496324402209624,63,"gender_agreement"
646,-74,0.49512968035614,63,"gender_agreement"
654,-74,0.493263768766912,63,"gender_agreement"
662,-74,0.495611882831672,63,"gender_agreement"
670,-74,0.49966839885366,63,"gender_agreement"
678,-74,0.496649613441306,63,"gender_agreement"
686,-74,0.499241706976396,63,"gender_agreement"
694,-74,0.498088006648652,63,"gender_agreement"
702,-74,0.494000555578526,63,"gender_agreement"
710,-74,0.495446462805735,63,"gender_agreement"
718,-74,0.493329263837141,63,"gender_agreement"
726,-74,0.494222158706503,63,"gender_agreement"
734,-74,0.493874166974908,63,"gender_agreement"
742,-74,0.492799284535725,63,"gender_agreement"
750,-74,0.493486071247509,63,"gender_agreement"
758,-74,0.491101905338281,63,"gender_agreement"
766,-74,0.489872907302797,63,"gender_agreement"
774,-74,0.48962101316787,63,"gender_agreement"
782,-74,0.489889562681526,63,"gender_agreement"
790,-74,0.489828917531289,63,"gender_agreement"
798,-74,0.490197798077231,63,"gender_agreement"
806,-74,0.490320556783913,63,"gender_agreement"
814,-74,0.489062945970324,63,"gender_agreement"
822,-74,0.489383012342432,63,"gender_agreement"
830,-74,0.491782371013791,63,"gender_agreement"
838,-74,0.494040637559052,63,"gender_agreement"
846,-74,0.495151598104417,63,"gender_agreement"
854,-74,0.494705591947794,63,"gender_agreement"
862,-74,0.494841044234218,63,"gender_agreement"
870,-74,0.496766957277077,63,"gender_agreement"
878,-74,0.496970291326206,63,"gender_agreement"
886,-74,0.492872890250239,63,"gender_agreement"
894,-74,0.493346443112703,63,"gender_agreement"
902,-74,0.495941044204532,63,"gender_agreement"
910,-74,0.497896492117229,63,"gender_agreement"
