"time_ms","auc","null_mean","null_q975","p_pointwise","cluster_id","cluster_p","significant","cluster_threshold","n_perm","n_trials","n_participants","property","analysis","level","session","mini_language","cluster_p_fdr","significant_fdr","inference"
22,0.543381128370114,0.499830843467729,0.514600844400585,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
26,0.549307946602034,0.499960766696657,0.514997721372241,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
30,0.546195552041134,0.499882151185229,0.515822689055322,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
34,0.539112834357637,0.500173898668704,0.515946347190759,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
38,0.540728472321741,0.500392185281418,0.5152362810057,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
42,0.541124820730178,0.500209764025341,0.5150989066989,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
46,0.540180146271961,0.500080254325248,0.515750437840364,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
50,0.537816353237451,0.500255990720153,0.516066714404601,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
54,0.541119010402786,0.500362641723101,0.516082456291741,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
58,0.545135001024518,0.500341961592885,0.51679490094673,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
62,0.549123874879824,0.500452749963778,0.515777922088246,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
66,0.549367817774858,0.500504489711445,0.515972851147771,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
70,0.545110588017907,0.500482139931139,0.51591505797623,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
74,0.539258267083837,0.500227399281259,0.515196970687821,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
78,0.539124760870715,0.500069917833937,0.515228303665483,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
82,0.54077843879368,0.500184242416181,0.516303399032932,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
86,0.541996345330328,0.500239114217003,0.516244455158557,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
90,0.538922771303239,0.500187305068949,0.516684046886929,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
94,0.537231429039716,0.500356271036811,0.516180818151208,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
98,0.534529302697352,0.50041442004638,0.517254122315892,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
102,0.532418145634232,0.500257728968939,0.516577780712813,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
106,0.531464654537668,0.499833161937114,0.51631733251216,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
110,0.533988876616676,0.499648665108582,0.516491455988829,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
114,0.541074836187177,0.499821428841458,0.515703268111491,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
118,0.545840780879916,0.500122612186461,0.516044133803286,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
122,0.542899548370122,0.500168914274595,0.515982772181776,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
126,0.541334337272828,0.500275844938241,0.516446572562572,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
130,0.539573505046715,0.500195434462456,0.516443379265313,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
134,0.539219629026503,0.50014005833243,0.516588019868664,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
138,0.534378997600139,0.49990156659155,0.516133755794345,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
142,0.535832741156721,0.500143364511257,0.515972097056905,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
146,0.53962586692324,0.500054835108484,0.516133616206225,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
150,0.540197557653304,0.500019878740489,0.516146377633486,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
154,0.544364457772093,0.500117769969002,0.516796907060129,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
158,0.549116258497823,0.500234485035929,0.516201296870989,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
162,0.553134499223146,0.500309251639362,0.516117122682654,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
166,0.554997281372823,0.50013276446303,0.516144428803278,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
170,0.556878842387763,0.50004327119817,0.515821039489759,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
174,0.559261825512385,0.499901730772287,0.515688456256554,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
178,0.55816364958352,0.49991305188555,0.51570139385178,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
182,0.557161943842334,0.499899162425107,0.516330263481067,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
186,0.557188877204615,0.499787144731004,0.515501987330425,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
190,0.553298297430679,0.499771852531959,0.516003743484891,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
194,0.554771152743836,0.499702033564165,0.516247422284439,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
198,0.554051959224786,0.499741225611912,0.516172808190762,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
202,0.555743401244894,0.499763482657308,0.515458250491078,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
206,0.553892763937236,0.499879891360464,0.51536201298956,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
210,0.557709829840455,0.500253141389195,0.515974968040104,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
214,0.56274557417392,0.500321717232177,0.515823914346257,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
218,0.567575940497243,0.500120362082704,0.516310639332481,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
222,0.569525874035618,0.500150601251711,0.51607540431264,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
226,0.569841517915049,0.500125378546135,0.515355665196942,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
230,0.571937546024928,0.500211609270441,0.514552192485092,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
234,0.57139126200923,0.500225023219333,0.515095596006266,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
238,0.573381934617523,0.500134291971033,0.51567741486544,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
242,0.576255951863739,0.500073211289883,0.515145501153698,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
246,0.578978620473709,0.500020640927528,0.514854686731442,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
250,0.576888187815488,0.500187436850579,0.515790959774844,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
254,0.572637541993835,0.500223434439344,0.516122128528406,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
258,0.571789905487049,0.500152404874209,0.516128067919013,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
262,0.57176026776735,0.500118426019644,0.515710606537533,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
266,0.5676872850441,0.500312950129122,0.516079552611398,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
270,0.564493157925287,0.500171386818966,0.514927002479869,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
274,0.561137743230552,0.500005790454614,0.515605110923421,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
278,0.561489625284825,0.499876699817056,0.516222342715231,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
282,0.561154693013315,0.499850032989944,0.516498254240086,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
286,0.556731097651924,0.499869096947479,0.5154307277448,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
290,0.549873036345304,0.499782657565563,0.516045020092471,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
294,0.551224040647718,0.499859050312411,0.516307852904651,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
298,0.551640365259184,0.499973164241661,0.515897587774388,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
302,0.546762137323807,0.50019431490817,0.51547172999602,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
306,0.545066133938073,0.500466075504963,0.516262351788312,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
310,0.546782954611538,0.500432533533211,0.516503007804104,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
314,0.54702425973912,0.500230614641765,0.515683719895742,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
318,0.549719899087719,0.499759701265662,0.516152792970992,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
322,0.549867251497966,0.499574092422004,0.515654243107903,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
326,0.550641259938342,0.499599423742513,0.516390575408951,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
330,0.553018158754867,0.49981889185264,0.515984564764111,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
334,0.550218925445566,0.499816562565291,0.515803448550931,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
338,0.549468621531792,0.500175526887412,0.515662085684884,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
342,0.550755649767049,0.500237155198549,0.515838018087853,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
346,0.551774985337287,0.499981118298929,0.515565454979008,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
350,0.555110509421109,0.500094598503437,0.514762970019744,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
354,0.553711895398671,0.499949829906056,0.515601203627497,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
358,0.556264421384917,0.499960050761148,0.515624304140838,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
362,0.557876386352901,0.499959787491854,0.514835776712865,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
366,0.56083223494898,0.500081188548664,0.515517332097955,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
370,0.561484204732234,0.500063797877887,0.515144881767321,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
374,0.563983640027599,0.500008270334781,0.515790715712751,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
378,0.563844750998064,0.5000371722477,0.516093174136276,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
382,0.567989421824277,0.50022323370648,0.516154976351266,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
386,0.56736185806925,0.500138250916593,0.515446620743743,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
390,0.56620268511151,0.500183624992649,0.516346776260493,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
394,0.564231528318244,0.500236746864865,0.516240641036764,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
398,0.558391176679993,0.500260438261345,0.516280808715528,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
402,0.555745781565332,0.500293135546015,0.516352874880225,0.000999000999000999,2,0.000999000999000999,TRUE,0.513376016124503,1000,9015,57,"differential_object_marking","overall","all",NA,NA,0.000999000999000999,TRUE,"confirmatory"
