"time_ms","auc","null_mean","null_q975","p_pointwise","cluster_id","cluster_p","significant","cluster_threshold","n_perm","n_trials","n_participants","property","analysis","level","session","mini_language","cluster_p_fdr","significant_fdr","inference"
302,0.498776975912678,0.500225253491294,0.524119295716398,0.572139303482587,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
306,0.48886997953595,0.500102466609381,0.522445417330781,0.830845771144279,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
310,0.479306530184316,0.499770011347453,0.520141321923274,0.950248756218905,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
314,0.474109557301488,0.499989199899478,0.522631077911611,0.965174129353234,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
318,0.461338803600002,0.50053349220917,0.524472654576622,0.990049751243781,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
322,0.462637935878679,0.501100950806055,0.523516256137627,0.990049751243781,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
326,0.465011724365187,0.50051580079475,0.528743493787051,0.980099502487562,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
330,0.478035651558952,0.500023558094193,0.52487549145637,0.945273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
334,0.481985391664274,0.500115477982325,0.523626339653533,0.915422885572139,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
338,0.483741610398923,0.500146294490055,0.524625582109475,0.865671641791045,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
342,0.475297249598278,0.500076201352646,0.527048627346461,0.955223880597015,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
346,0.481496772457612,0.500231056724864,0.522210819678863,0.885572139303483,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
350,0.48344223157631,0.499940191834105,0.522179311209251,0.875621890547264,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
354,0.488024026959922,0.499289309528075,0.519687602558005,0.796019900497512,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
358,0.493745936560067,0.499686400251462,0.523403070945033,0.701492537313433,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
362,0.501142762326679,0.500214133329868,0.52584904918406,0.462686567164179,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
366,0.503996228847343,0.499607738581073,0.525620498162556,0.373134328358209,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
370,0.501454517366673,0.49910156189455,0.52379611470264,0.45771144278607,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
374,0.501686279494324,0.500047568013106,0.523988860590843,0.442786069651741,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
378,0.500009663224386,0.500977858580837,0.52389035545088,0.54228855721393,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
382,0.503877859657306,0.499727528696592,0.523600716874882,0.378109452736318,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
386,0.494781665113583,0.499513665627645,0.523949233800562,0.63681592039801,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
390,0.500036070448368,0.49810316087506,0.522643710328346,0.432835820895522,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
394,0.497622692444836,0.498565449576856,0.524202231169621,0.537313432835821,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
398,0.502213583490312,0.499300415630307,0.524814571267656,0.422885572139304,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
402,0.515338728924972,0.499499657640297,0.520379312697866,0.114427860696517,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
406,0.51630462384813,0.499543323086577,0.519741373501724,0.0845771144278607,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
410,0.505639348617738,0.49935139981008,0.52230643090343,0.333333333333333,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
414,0.49304589112109,0.499063971989147,0.521649456663923,0.701492537313433,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
418,0.475143754708579,0.499256662940145,0.526309985610994,0.955223880597015,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
422,0.478209681467905,0.498862570702006,0.525197663114845,0.91044776119403,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
426,0.491162776659812,0.498077456301268,0.522521310233088,0.73134328358209,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
430,0.505394366575208,0.498374333903856,0.521359143022763,0.283582089552239,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
434,0.511961257295353,0.499099542182863,0.526000901935769,0.159203980099502,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
438,0.519543993369427,0.498778622147342,0.522892303466233,0.0696517412935323,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
442,0.510161146133479,0.49826901200992,0.521934954945035,0.213930348258706,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
446,0.505219236316585,0.498396895763883,0.523632224365546,0.338308457711443,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
450,0.493537976012601,0.499066286962586,0.522561557245498,0.666666666666667,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
454,0.489222877251439,0.499794510439685,0.522296050818962,0.805970149253731,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
458,0.48645137684392,0.499454074123257,0.524871999939382,0.860696517412935,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
462,0.496279843823063,0.49954981319778,0.523673789377518,0.606965174129353,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
466,0.495901709792639,0.499174825758218,0.525408159185078,0.611940298507463,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
470,0.502815081765606,0.499569569466002,0.522801738816598,0.412935323383085,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
474,0.507476653585547,0.499392156357739,0.520254253095311,0.278606965174129,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
478,0.512860143638395,0.499607965500666,0.522258698498641,0.134328358208955,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
482,0.514226374563889,0.498058879192394,0.521718456531007,0.114427860696517,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
486,0.513740553022855,0.49881612633034,0.521512471081984,0.119402985074627,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
490,0.516907844260607,0.499941902614115,0.522844598584413,0.0945273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
494,0.515216085508238,0.500384120984268,0.524472405706927,0.0945273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
498,0.504916500732852,0.49980385372723,0.520721390903883,0.383084577114428,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
502,0.505100380916084,0.499258359276901,0.51831697757213,0.348258706467662,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
506,0.497953183369211,0.499290206343144,0.524508180252367,0.572139303482587,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
510,0.488241340797479,0.499336961317783,0.5231470341555,0.830845771144279,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
514,0.48358701131395,0.499368564220563,0.523411975378414,0.895522388059702,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
518,0.477113452434084,0.49991092019291,0.523068421383348,0.955223880597015,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
522,0.472401549038025,0.499747322699168,0.523832513174796,0.970149253731343,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
526,0.484648786418417,0.498981074678759,0.520745999325789,0.860696517412935,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
530,0.491994841222611,0.498635569576666,0.521337039163486,0.736318407960199,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
534,0.500957636039054,0.498681247940257,0.519169785155267,0.45273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
538,0.503542702217426,0.498251909640356,0.519986565760347,0.378109452736318,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
542,0.505308047913781,0.498493593205447,0.521032882371415,0.333333333333333,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
546,0.501095927051376,0.498890944332371,0.523267242985949,0.447761194029851,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
550,0.500992425852095,0.498516026750675,0.524961775490653,0.442786069651741,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
554,0.489960481902943,0.498983083249475,0.524371456037681,0.766169154228856,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
558,0.489177610672442,0.499414057001435,0.524762439100921,0.756218905472637,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
562,0.487916950441165,0.499454190934427,0.525353731771222,0.800995024875622,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
566,0.492385181731487,0.498275682805822,0.526129737883575,0.646766169154229,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
570,0.500676642469739,0.497372487748569,0.52435730985179,0.398009950248756,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
574,0.496492453649152,0.497511409397632,0.523992330485501,0.532338308457711,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
578,0.500076722493452,0.49749699856532,0.519092137920685,0.477611940298507,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
582,0.498369730888203,0.497413441498614,0.521314416153654,0.502487562189055,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
586,0.504762640335432,0.498139794350304,0.523026460373181,0.328358208955224,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
590,0.494511676802194,0.499150137898444,0.524215633811756,0.616915422885572,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
594,0.497960122932779,0.50053657202594,0.52815707034439,0.592039800995025,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
598,0.503525952022578,0.500349778845633,0.527157534395532,0.447761194029851,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
602,0.513706661801209,0.500923057248371,0.52412600796541,0.169154228855721,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
606,0.522635165964653,0.50077874496565,0.524700487602524,0.0497512437810945,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
610,0.533178261622832,0.500884356617356,0.525739784784572,0.00995024875621891,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
614,0.530564132652712,0.501134320115375,0.524701241495994,0.0149253731343284,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
618,0.528848646902792,0.500683072143972,0.525654178854906,0.0248756218905473,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
622,0.534221303195333,0.500914170822299,0.524999210642712,0.0149253731343284,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
626,0.525030316676964,0.500436114517422,0.523345605864264,0.0298507462686567,2,0.144278606965174,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
630,0.51956082287503,0.499928668931,0.524101191723196,0.0796019900497512,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
634,0.520891349954406,0.498796217075065,0.525344603223205,0.0497512437810945,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
638,0.517587142296658,0.499388771872402,0.524111649906797,0.0796019900497512,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
642,0.519402994375187,0.499201650447364,0.523475994112425,0.0796019900497512,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
646,0.517438083994055,0.499513376650452,0.523252604174797,0.104477611940299,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
650,0.511043880477884,0.499207887219121,0.523449730608151,0.18407960199005,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
654,0.494342006560375,0.499146622026629,0.524306337047302,0.611940298507463,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
658,0.488039272658212,0.498371765223673,0.527129372209673,0.746268656716418,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
662,0.475728121417344,0.499104688224452,0.525344732973753,0.945273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
666,0.480668154637288,0.499437878557276,0.523897895834001,0.865671641791045,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
670,0.478788927165215,0.499613084045576,0.526267762556723,0.950248756218905,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
674,0.488876682587573,0.500279212710315,0.52542763430979,0.800995024875622,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
678,0.489402633681753,0.500918998787729,0.525945060219068,0.796019900497512,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
682,0.493343526902013,0.500915947296048,0.52548956745908,0.741293532338308,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
686,0.501098790486552,0.50047030104693,0.5253237849875,0.507462686567164,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
690,0.505517964861023,0.499480543055972,0.524597919539098,0.323383084577114,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
694,0.505121183539832,0.499645989943639,0.527197573665303,0.318407960199005,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
698,0.498949689470698,0.500011669947943,0.524400804252741,0.552238805970149,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
702,0.504334948347418,0.500387579742164,0.524251486721252,0.393034825870647,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
706,0.508519781417353,0.500038025273158,0.52657869920886,0.253731343283582,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
710,0.518361895766616,0.499905823682519,0.526585106217621,0.0746268656716418,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
714,0.51977752869614,0.499592108556484,0.522053387328292,0.0398009950248756,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
718,0.515747874083329,0.499226467757623,0.519077126024443,0.109452736318408,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
722,0.521617720856861,0.499406720428104,0.524428491638575,0.0398009950248756,3,0.980099502487562,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
726,0.517796317374388,0.499517832120922,0.527810793922545,0.104477611940299,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
730,0.515665379550456,0.50029241059239,0.525673755035215,0.129353233830846,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
734,0.516804345016421,0.500280249034082,0.522527738672744,0.0995024875621891,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
738,0.510595518849431,0.499890177050113,0.521832634581902,0.238805970149254,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
742,0.513013089930247,0.499099414611848,0.523432401008519,0.18407960199005,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
746,0.511329949406941,0.498860717494494,0.524765928426332,0.243781094527363,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
750,0.500331597931737,0.498671901109073,0.521657315503791,0.45771144278607,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
754,0.498289308096947,0.498979497692434,0.523083024161589,0.54228855721393,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
758,0.495226786433626,0.499705686657114,0.523939067277365,0.641791044776119,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
762,0.497821770664872,0.499737191089379,0.523258997611854,0.601990049751244,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
766,0.495102781970194,0.498818740768788,0.521471708056595,0.606965174129353,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
770,0.495168410655625,0.499586292574252,0.524238527021485,0.641791044776119,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
774,0.4964881167255,0.500892841261954,0.523711009984594,0.646766169154229,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
778,0.509285038784847,0.500609563648034,0.523263167227711,0.298507462686567,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
782,0.515921327267682,0.500131757230116,0.521179229599175,0.124378109452736,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
786,0.518323853060009,0.499951766497374,0.523655772000087,0.0597014925373134,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
790,0.509384255820136,0.500608647887306,0.521802315947361,0.233830845771144,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
794,0.506949007578501,0.500086523552579,0.519463107607202,0.318407960199005,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
798,0.505070172097801,0.499735559486982,0.522316348555974,0.343283582089552,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
802,0.508054946645302,0.498754313284433,0.520149525280517,0.248756218905473,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
806,0.510608125380148,0.498843316270098,0.523675567188845,0.199004975124378,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
810,0.517449950747032,0.498716930439279,0.524388155275913,0.0895522388059701,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
814,0.520173284868577,0.498467875111777,0.523286966801367,0.0845771144278607,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
818,0.524369287637376,0.498850093903425,0.524460998178996,0.0348258706467662,4,0.930348258706468,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
822,0.515009597196954,0.499009714064427,0.521431434682892,0.104477611940299,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
826,0.498627562135406,0.49834552776054,0.520022993198661,0.497512437810945,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
830,0.49090724201313,0.498464727963724,0.520878807047272,0.736318407960199,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
834,0.496671419136436,0.498096175455367,0.521331669622386,0.557213930348259,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
838,0.499930478944645,0.498141455066601,0.518433602730476,0.477611940298507,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
842,0.504594632517766,0.497915109229505,0.521384867156032,0.373134328358209,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
846,0.519331931392201,0.49837320121963,0.523847176690117,0.0447761194029851,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
850,0.516692513190912,0.499221651871376,0.522680128507254,0.0945273631840796,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
854,0.519377584765202,0.500242051413182,0.521090807806742,0.0746268656716418,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
858,0.516779297217157,0.501460243435457,0.522454650720777,0.0995024875621891,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
862,0.507309370022648,0.501475261405937,0.524411458036132,0.388059701492537,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
866,0.5030540037275,0.501367122044423,0.525387907954098,0.447761194029851,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
870,0.497471872145578,0.501138133165554,0.526104651949913,0.611940298507463,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
874,0.500109699569722,0.500932847008783,0.52862532040465,0.532338308457711,NA,NA,FALSE,0.520938557375791,200,3503,55,"gender_agreement","by_session","session_4",4,NA,NA,FALSE,"exploratory"
