"train_time_ms","test_time_ms","auc","n_folds","property"
334,-98,0.521742086044469,57,"differential_object_marking"
342,-98,0.531012322015823,57,"differential_object_marking"
350,-98,0.537083843718703,57,"differential_object_marking"
358,-98,0.535455709055963,57,"differential_object_marking"
366,-98,0.538084069100447,57,"differential_object_marking"
374,-98,0.541773704006671,57,"differential_object_marking"
382,-98,0.539361242267273,57,"differential_object_marking"
390,-98,0.541216565413239,57,"differential_object_marking"
398,-98,0.539910922574148,57,"differential_object_marking"
406,-98,0.535481788093369,57,"differential_object_marking"
414,-98,0.533306560574519,57,"differential_object_marking"
422,-98,0.527195892477986,57,"differential_object_marking"
430,-98,0.524308393218944,57,"differential_object_marking"
438,-98,0.531115002573042,57,"differential_object_marking"
446,-98,0.538360570109394,57,"differential_object_marking"
454,-98,0.541666189108001,57,"differential_object_marking"
462,-98,0.537858033683328,57,"differential_object_marking"
470,-98,0.536521470998657,57,"differential_object_marking"
478,-98,0.542185602921687,57,"differential_object_marking"
486,-98,0.546788234722162,57,"differential_object_marking"
494,-98,0.544274591787679,57,"differential_object_marking"
502,-98,0.53745459658986,57,"differential_object_marking"
510,-98,0.534669597440875,57,"differential_object_marking"
518,-98,0.532170413552929,57,"differential_object_marking"
526,-98,0.522317409016421,57,"differential_object_marking"
534,-98,0.518395749797742,57,"differential_object_marking"
542,-98,0.525802487454767,57,"differential_object_marking"
550,-98,0.527689224581147,57,"differential_object_marking"
558,-98,0.531868919875842,57,"differential_object_marking"
566,-98,0.530491486155159,57,"differential_object_marking"
574,-98,0.529450879156226,57,"differential_object_marking"
582,-98,0.534573053253602,57,"differential_object_marking"
590,-98,0.537139344612498,57,"differential_object_marking"
598,-98,0.533748723827231,57,"differential_object_marking"
606,-98,0.525487435000174,57,"differential_object_marking"
614,-98,0.522892164808215,57,"differential_object_marking"
622,-98,0.508587832549161,57,"differential_object_marking"
630,-98,0.50636245105291,57,"differential_object_marking"
638,-98,0.515076427334973,57,"differential_object_marking"
646,-98,0.519986769329014,57,"differential_object_marking"
654,-98,0.521587431683578,57,"differential_object_marking"
662,-98,0.525283704797873,57,"differential_object_marking"
670,-98,0.527784425312625,57,"differential_object_marking"
678,-98,0.518221452979558,57,"differential_object_marking"
686,-98,0.509817614528407,57,"differential_object_marking"
694,-98,0.510011490125835,57,"differential_object_marking"
702,-98,0.518786487460497,57,"differential_object_marking"
710,-98,0.522018723938081,57,"differential_object_marking"
718,-98,0.515995970173586,57,"differential_object_marking"
726,-98,0.510547444331154,57,"differential_object_marking"
734,-98,0.50594190226041,57,"differential_object_marking"
742,-98,0.502141091367411,57,"differential_object_marking"
750,-98,0.507623272425574,57,"differential_object_marking"
758,-98,0.511765978602385,57,"differential_object_marking"
766,-98,0.518180599742541,57,"differential_object_marking"
774,-98,0.528602775801932,57,"differential_object_marking"
782,-98,0.527433866582629,57,"differential_object_marking"
790,-98,0.523040225455348,57,"differential_object_marking"
798,-98,0.520715938117809,57,"differential_object_marking"
806,-98,0.520393309427158,57,"differential_object_marking"
814,-98,0.511217958708451,57,"differential_object_marking"
822,-98,0.504184093893452,57,"differential_object_marking"
830,-98,0.507210756105094,57,"differential_object_marking"
838,-98,0.512890467109635,57,"differential_object_marking"
846,-98,0.514924077197017,57,"differential_object_marking"
854,-98,0.514591602680378,57,"differential_object_marking"
862,-98,0.50990048309764,57,"differential_object_marking"
870,-98,0.512116167820168,57,"differential_object_marking"
878,-98,0.512436818462186,57,"differential_object_marking"
886,-98,0.51882133614932,57,"differential_object_marking"
894,-98,0.522299907794821,57,"differential_object_marking"
902,-98,0.523244040675222,57,"differential_object_marking"
910,-98,0.519495963952449,57,"differential_object_marking"
918,-98,0.514022882652963,57,"differential_object_marking"
926,-98,0.515968892952773,57,"differential_object_marking"
934,-98,0.530855041427904,57,"differential_object_marking"
942,-98,0.536917804620328,57,"differential_object_marking"
950,-98,0.533454233907135,57,"differential_object_marking"
958,-98,0.531814724512478,57,"differential_object_marking"
966,-98,0.527667061900849,57,"differential_object_marking"
974,-98,0.523059436296625,57,"differential_object_marking"
982,-98,0.524948770878572,57,"differential_object_marking"
990,-98,0.527790198492356,57,"differential_object_marking"
998,-98,0.526777786528363,57,"differential_object_marking"
1006,-98,0.525202192291003,57,"differential_object_marking"
1014,-98,0.516860800168168,57,"differential_object_marking"
1022,-98,0.513889130602747,57,"differential_object_marking"
1030,-98,0.521126825710923,57,"differential_object_marking"
1038,-98,0.52191550479523,57,"differential_object_marking"
1046,-98,0.513918651134327,57,"differential_object_marking"
1054,-98,0.509314504788754,57,"differential_object_marking"
1062,-98,0.509987879760696,57,"differential_object_marking"
1070,-98,0.511935304798739,57,"differential_object_marking"
1078,-98,0.51035106845389,57,"differential_object_marking"
1086,-98,0.505123391217396,57,"differential_object_marking"
1094,-98,0.508911621010298,57,"differential_object_marking"
-98,-90,0.585997443057585,57,"differential_object_marking"
-90,-90,0.585085866649657,57,"differential_object_marking"
-82,-90,0.576756744753288,57,"differential_object_marking"
-74,-90,0.569371147770879,57,"differential_object_marking"
-66,-90,0.560027690995627,57,"differential_object_marking"
-58,-90,0.533288228048852,57,"differential_object_marking"
-50,-90,0.494047097527222,57,"differential_object_marking"
-42,-90,0.446350150844808,57,"differential_object_marking"
-34,-90,0.430142102378848,57,"differential_object_marking"
-26,-90,0.420269597000139,57,"differential_object_marking"
-18,-90,0.42153165821817,57,"differential_object_marking"
-10,-90,0.419389254227332,57,"differential_object_marking"
-2,-90,0.422579245309639,57,"differential_object_marking"
6,-90,0.427118844092595,57,"differential_object_marking"
14,-90,0.443483181389438,57,"differential_object_marking"
22,-90,0.460003369279423,57,"differential_object_marking"
30,-90,0.477082850264807,57,"differential_object_marking"
38,-90,0.482103345042816,57,"differential_object_marking"
46,-90,0.477921554944522,57,"differential_object_marking"
54,-90,0.476125226605225,57,"differential_object_marking"
62,-90,0.468553849746842,57,"differential_object_marking"
70,-90,0.464198303777195,57,"differential_object_marking"
78,-90,0.464488664949164,57,"differential_object_marking"
86,-90,0.461060441947264,57,"differential_object_marking"
94,-90,0.460834946747577,57,"differential_object_marking"
102,-90,0.470684401786851,57,"differential_object_marking"
110,-90,0.477889024285888,57,"differential_object_marking"
118,-90,0.47455772694589,57,"differential_object_marking"
126,-90,0.476022699022137,57,"differential_object_marking"
134,-90,0.477078195403479,57,"differential_object_marking"
142,-90,0.474634190419066,57,"differential_object_marking"
150,-90,0.486823277513188,57,"differential_object_marking"
158,-90,0.503589883133907,57,"differential_object_marking"
166,-90,0.518476523216124,57,"differential_object_marking"
174,-90,0.52562905666312,57,"differential_object_marking"
182,-90,0.529698321007344,57,"differential_object_marking"
190,-90,0.52848306468619,57,"differential_object_marking"
198,-90,0.523781029132459,57,"differential_object_marking"
206,-90,0.526059112520103,57,"differential_object_marking"
214,-90,0.529004108875536,57,"differential_object_marking"
222,-90,0.523948713361931,57,"differential_object_marking"
230,-90,0.529395942168808,57,"differential_object_marking"
238,-90,0.537106646539331,57,"differential_object_marking"
246,-90,0.54563747252238,57,"differential_object_marking"
254,-90,0.547827856885464,57,"differential_object_marking"
262,-90,0.541868138743129,57,"differential_object_marking"
270,-90,0.539329357163654,57,"differential_object_marking"
278,-90,0.534852695429534,57,"differential_object_marking"
286,-90,0.525661276346881,57,"differential_object_marking"
294,-90,0.515768683663073,57,"differential_object_marking"
302,-90,0.513790295441683,57,"differential_object_marking"
310,-90,0.516123528711892,57,"differential_object_marking"
318,-90,0.515946820879285,57,"differential_object_marking"
326,-90,0.52007151496528,57,"differential_object_marking"
334,-90,0.521916369697564,57,"differential_object_marking"
342,-90,0.529722021738167,57,"differential_object_marking"
350,-90,0.533937075063818,57,"differential_object_marking"
358,-90,0.533040559356522,57,"differential_object_marking"
366,-90,0.533055261626699,57,"differential_object_marking"
374,-90,0.535196978004268,57,"differential_object_marking"
382,-90,0.534125390349255,57,"differential_object_marking"
390,-90,0.535890983552719,57,"differential_object_marking"
398,-90,0.534272030663205,57,"differential_object_marking"
406,-90,0.532751902587904,57,"differential_object_marking"
414,-90,0.531249943561422,57,"differential_object_marking"
422,-90,0.52410117190236,57,"differential_object_marking"
430,-90,0.523322188366692,57,"differential_object_marking"
438,-90,0.5297385370637,57,"differential_object_marking"
446,-90,0.536173577930867,57,"differential_object_marking"
454,-90,0.537307320461049,57,"differential_object_marking"
462,-90,0.533810796545838,57,"differential_object_marking"
470,-90,0.53462407095917,57,"differential_object_marking"
478,-90,0.537664601250011,57,"differential_object_marking"
486,-90,0.541567823283448,57,"differential_object_marking"
494,-90,0.540559387891324,57,"differential_object_marking"
502,-90,0.535316621456,57,"differential_object_marking"
510,-90,0.532501038188621,57,"differential_object_marking"
518,-90,0.528602883807788,57,"differential_object_marking"
526,-90,0.519239179358627,57,"differential_object_marking"
534,-90,0.51266087011762,57,"differential_object_marking"
542,-90,0.519240304890416,57,"differential_object_marking"
550,-90,0.522982790424985,57,"differential_object_marking"
558,-90,0.527265724599959,57,"differential_object_marking"
566,-90,0.526836608796386,57,"differential_object_marking"
574,-90,0.527187945413614,57,"differential_object_marking"
582,-90,0.532339726225738,57,"differential_object_marking"
590,-90,0.535378044355033,57,"differential_object_marking"
598,-90,0.531537890338984,57,"differential_object_marking"
606,-90,0.524944886640854,57,"differential_object_marking"
614,-90,0.522303395387877,57,"differential_object_marking"
622,-90,0.509405462236437,57,"differential_object_marking"
630,-90,0.508588987430536,57,"differential_object_marking"
638,-90,0.51571705903326,57,"differential_object_marking"
646,-90,0.521251532135147,57,"differential_object_marking"
654,-90,0.522401904697375,57,"differential_object_marking"
662,-90,0.525232523223053,57,"differential_object_marking"
670,-90,0.528117154120852,57,"differential_object_marking"
678,-90,0.517830320290967,57,"differential_object_marking"
686,-90,0.510405811957066,57,"differential_object_marking"
694,-90,0.51275297086913,57,"differential_object_marking"
702,-90,0.522417652413598,57,"differential_object_marking"
710,-90,0.524702140420532,57,"differential_object_marking"
718,-90,0.516510426670332,57,"differential_object_marking"
726,-90,0.515583051132895,57,"differential_object_marking"
734,-90,0.513982714344253,57,"differential_object_marking"
742,-90,0.507951563965076,57,"differential_object_marking"
750,-90,0.51090764086611,57,"differential_object_marking"
758,-90,0.512688908371178,57,"differential_object_marking"
766,-90,0.520349538196182,57,"differential_object_marking"
774,-90,0.528955479047078,57,"differential_object_marking"
782,-90,0.527783684108047,57,"differential_object_marking"
790,-90,0.521889565271574,57,"differential_object_marking"
798,-90,0.520934842714432,57,"differential_object_marking"
806,-90,0.522099070166533,57,"differential_object_marking"
814,-90,0.514090866719636,57,"differential_object_marking"
822,-90,0.507811971482246,57,"differential_object_marking"
830,-90,0.510864254523712,57,"differential_object_marking"
838,-90,0.517019109814851,57,"differential_object_marking"
846,-90,0.522050574502711,57,"differential_object_marking"
854,-90,0.522590640713425,57,"differential_object_marking"
862,-90,0.514153530449434,57,"differential_object_marking"
870,-90,0.51399645273675,57,"differential_object_marking"
878,-90,0.517100501414178,57,"differential_object_marking"
886,-90,0.521307425695951,57,"differential_object_marking"
894,-90,0.524175625701304,57,"differential_object_marking"
902,-90,0.524067082350142,57,"differential_object_marking"
910,-90,0.522273452526036,57,"differential_object_marking"
918,-90,0.520517709499922,57,"differential_object_marking"
926,-90,0.524029827020465,57,"differential_object_marking"
934,-90,0.534661329006193,57,"differential_object_marking"
942,-90,0.537758539373963,57,"differential_object_marking"
950,-90,0.536484009611704,57,"differential_object_marking"
958,-90,0.53310457468073,57,"differential_object_marking"
966,-90,0.526300643991344,57,"differential_object_marking"
974,-90,0.522482915832727,57,"differential_object_marking"
982,-90,0.527018470941114,57,"differential_object_marking"
990,-90,0.530757422615295,57,"differential_object_marking"
998,-90,0.530507760592696,57,"differential_object_marking"
1006,-90,0.529081832619604,57,"differential_object_marking"
1014,-90,0.519780414123497,57,"differential_object_marking"
1022,-90,0.516497172648991,57,"differential_object_marking"
1030,-90,0.520209994277219,57,"differential_object_marking"
1038,-90,0.520287647313184,57,"differential_object_marking"
1046,-90,0.518194095496718,57,"differential_object_marking"
1054,-90,0.515627031549094,57,"differential_object_marking"
1062,-90,0.514017359063159,57,"differential_object_marking"
1070,-90,0.513372491921307,57,"differential_object_marking"
1078,-90,0.512114138188355,57,"differential_object_marking"
1086,-90,0.510821390490959,57,"differential_object_marking"
1094,-90,0.513870949038521,57,"differential_object_marking"
-98,-82,0.567162880048839,57,"differential_object_marking"
-90,-82,0.570951664671665,57,"differential_object_marking"
-82,-82,0.572478878595808,57,"differential_object_marking"
-74,-82,0.569542584569251,57,"differential_object_marking"
-66,-82,0.561975447721759,57,"differential_object_marking"
-58,-82,0.540301504501395,57,"differential_object_marking"
-50,-82,0.493210251594458,57,"differential_object_marking"
-42,-82,0.448094177202959,57,"differential_object_marking"
-34,-82,0.440413328700637,57,"differential_object_marking"
-26,-82,0.427341188705849,57,"differential_object_marking"
-18,-82,0.426016965906095,57,"differential_object_marking"
-10,-82,0.429761898021322,57,"differential_object_marking"
-2,-82,0.43776338474448,57,"differential_object_marking"
6,-82,0.440783259206225,57,"differential_object_marking"
14,-82,0.453937370431267,57,"differential_object_marking"
22,-82,0.464524234941363,57,"differential_object_marking"
30,-82,0.47805589141014,57,"differential_object_marking"
38,-82,0.485214864583388,57,"differential_object_marking"
46,-82,0.483470874963783,57,"differential_object_marking"
54,-82,0.487231925790546,57,"differential_object_marking"
62,-82,0.481995185050251,57,"differential_object_marking"
70,-82,0.47792858229367,57,"differential_object_marking"
78,-82,0.474431174634305,57,"differential_object_marking"
86,-82,0.472272949349473,57,"differential_object_marking"
94,-82,0.475299135888179,57,"differential_object_marking"
102,-82,0.483678189062085,57,"differential_object_marking"
110,-82,0.494112030343297,57,"differential_object_marking"
118,-82,0.492252243722491,57,"differential_object_marking"
126,-82,0.486941408707287,57,"differential_object_marking"
134,-82,0.487392605441992,57,"differential_object_marking"
142,-82,0.488211439323524,57,"differential_object_marking"
150,-82,0.493104263481808,57,"differential_object_marking"
158,-82,0.508233470232038,57,"differential_object_marking"
166,-82,0.519831883891861,57,"differential_object_marking"
174,-82,0.52259758367126,57,"differential_object_marking"
182,-82,0.526903281750814,57,"differential_object_marking"
190,-82,0.524170696462727,57,"differential_object_marking"
198,-82,0.519245048781533,57,"differential_object_marking"
206,-82,0.523822122900813,57,"differential_object_marking"
214,-82,0.523277253874261,57,"differential_object_marking"
222,-82,0.521276358888081,57,"differential_object_marking"
230,-82,0.525512854142946,57,"differential_object_marking"
238,-82,0.531090601154778,57,"differential_object_marking"
246,-82,0.538175283919281,57,"differential_object_marking"
254,-82,0.540202567748703,57,"differential_object_marking"
262,-82,0.535175933311786,57,"differential_object_marking"
270,-82,0.53091364942372,57,"differential_object_marking"
278,-82,0.527474617518815,57,"differential_object_marking"
286,-82,0.521166995931934,57,"differential_object_marking"
294,-82,0.511515341119402,57,"differential_object_marking"
302,-82,0.505467484683681,57,"differential_object_marking"
310,-82,0.504859036182892,57,"differential_object_marking"
318,-82,0.507838732269725,57,"differential_object_marking"
326,-82,0.513685606286122,57,"differential_object_marking"
334,-82,0.517572622275049,57,"differential_object_marking"
342,-82,0.524528225725699,57,"differential_object_marking"
350,-82,0.526795426147374,57,"differential_object_marking"
358,-82,0.525215610119264,57,"differential_object_marking"
366,-82,0.521503639746894,57,"differential_object_marking"
374,-82,0.521656523322101,57,"differential_object_marking"
382,-82,0.521886076862373,57,"differential_object_marking"
390,-82,0.523010268528202,57,"differential_object_marking"
398,-82,0.520106666978459,57,"differential_object_marking"
406,-82,0.519926794276999,57,"differential_object_marking"
414,-82,0.520036355746366,57,"differential_object_marking"
422,-82,0.511842959107273,57,"differential_object_marking"
430,-82,0.511454020021322,57,"differential_object_marking"
438,-82,0.519264806593853,57,"differential_object_marking"
446,-82,0.524204329228279,57,"differential_object_marking"
454,-82,0.526806779309261,57,"differential_object_marking"
462,-82,0.525508732485977,57,"differential_object_marking"
470,-82,0.527044697460933,57,"differential_object_marking"
478,-82,0.528461293252301,57,"differential_object_marking"
486,-82,0.53122920400891,57,"differential_object_marking"
494,-82,0.529014357959898,57,"differential_object_marking"
502,-82,0.523762254447592,57,"differential_object_marking"
510,-82,0.52277662266433,57,"differential_object_marking"
518,-82,0.519656932414495,57,"differential_object_marking"
526,-82,0.513207617758295,57,"differential_object_marking"
534,-82,0.507581322530251,57,"differential_object_marking"
542,-82,0.510584477905921,57,"differential_object_marking"
550,-82,0.514401504871243,57,"differential_object_marking"
558,-82,0.51821210148119,57,"differential_object_marking"
566,-82,0.517542144066083,57,"differential_object_marking"
574,-82,0.518893504170176,57,"differential_object_marking"
582,-82,0.523122355564957,57,"differential_object_marking"
590,-82,0.528894756834742,57,"differential_object_marking"
598,-82,0.52638246053053,57,"differential_object_marking"
606,-82,0.518903062173282,57,"differential_object_marking"
614,-82,0.519290596548269,57,"differential_object_marking"
622,-82,0.50778929147043,57,"differential_object_marking"
630,-82,0.505429069000538,57,"differential_object_marking"
638,-82,0.510325392783503,57,"differential_object_marking"
646,-82,0.51239048982759,57,"differential_object_marking"
654,-82,0.509319746450417,57,"differential_object_marking"
662,-82,0.511945367010136,57,"differential_object_marking"
670,-82,0.516702465624259,57,"differential_object_marking"
678,-82,0.512134660334097,57,"differential_object_marking"
686,-82,0.509100167104599,57,"differential_object_marking"
694,-82,0.508600784415978,57,"differential_object_marking"
702,-82,0.517747932024239,57,"differential_object_marking"
710,-82,0.52138543401661,57,"differential_object_marking"
718,-82,0.517699311926295,57,"differential_object_marking"
726,-82,0.516262123264514,57,"differential_object_marking"
734,-82,0.51342919187314,57,"differential_object_marking"
742,-82,0.507186710888965,57,"differential_object_marking"
750,-82,0.51019950091777,57,"differential_object_marking"
758,-82,0.513314429610947,57,"differential_object_marking"
766,-82,0.516900040391152,57,"differential_object_marking"
774,-82,0.523328951680645,57,"differential_object_marking"
782,-82,0.521396011460522,57,"differential_object_marking"
790,-82,0.515477360737589,57,"differential_object_marking"
798,-82,0.514923299393572,57,"differential_object_marking"
806,-82,0.518509217956844,57,"differential_object_marking"
814,-82,0.51204497798456,57,"differential_object_marking"
822,-82,0.511731948317404,57,"differential_object_marking"
830,-82,0.516259351250507,57,"differential_object_marking"
838,-82,0.515894278375207,57,"differential_object_marking"
846,-82,0.519806033267274,57,"differential_object_marking"
854,-82,0.52131129675424,57,"differential_object_marking"
862,-82,0.512042519034109,57,"differential_object_marking"
870,-82,0.510506797655205,57,"differential_object_marking"
878,-82,0.513525411787337,57,"differential_object_marking"
886,-82,0.519085690641204,57,"differential_object_marking"
894,-82,0.520876401588378,57,"differential_object_marking"
902,-82,0.518559267521346,57,"differential_object_marking"
910,-82,0.519636656711102,57,"differential_object_marking"
918,-82,0.521668307436991,57,"differential_object_marking"
926,-82,0.523071043645664,57,"differential_object_marking"
934,-82,0.529440735264655,57,"differential_object_marking"
942,-82,0.530621986476845,57,"differential_object_marking"
950,-82,0.531916243263378,57,"differential_object_marking"
958,-82,0.531411489138818,57,"differential_object_marking"
966,-82,0.525708413537296,57,"differential_object_marking"
974,-82,0.522971334210448,57,"differential_object_marking"
982,-82,0.526926011650793,57,"differential_object_marking"
990,-82,0.533209407247181,57,"differential_object_marking"
998,-82,0.531124181240061,57,"differential_object_marking"
1006,-82,0.5280982359099,57,"differential_object_marking"
1014,-82,0.523309104829676,57,"differential_object_marking"
1022,-82,0.520817883860601,57,"differential_object_marking"
1030,-82,0.524117680427072,57,"differential_object_marking"
1038,-82,0.526249493621191,57,"differential_object_marking"
1046,-82,0.523988193804778,57,"differential_object_marking"
1054,-82,0.51730564133349,57,"differential_object_marking"
1062,-82,0.514464346677224,57,"differential_object_marking"
1070,-82,0.514904632416953,57,"differential_object_marking"
1078,-82,0.51436508431378,57,"differential_object_marking"
1086,-82,0.517081773143768,57,"differential_object_marking"
1094,-82,0.519445915270172,57,"differential_object_marking"
-98,-74,0.547223564572887,57,"differential_object_marking"
-90,-74,0.555782346899221,57,"differential_object_marking"
-82,-74,0.559545152648077,57,"differential_object_marking"
-74,-74,0.557205204719181,57,"differential_object_marking"
-66,-74,0.54932099598421,57,"differential_object_marking"
-58,-74,0.531004046265551,57,"differential_object_marking"
-50,-74,0.492581842924546,57,"differential_object_marking"
-42,-74,0.455740518936108,57,"differential_object_marking"
-34,-74,0.449444254712188,57,"differential_object_marking"
-26,-74,0.439997773848368,57,"differential_object_marking"
-18,-74,0.441559665346728,57,"differential_object_marking"
-10,-74,0.449007011615683,57,"differential_object_marking"
-2,-74,0.453412117791898,57,"differential_object_marking"
6,-74,0.454772071854833,57,"differential_object_marking"
14,-74,0.466314598049304,57,"differential_object_marking"
22,-74,0.475351851359626,57,"differential_object_marking"
30,-74,0.485130636085341,57,"differential_object_marking"
38,-74,0.489465659456312,57,"differential_object_marking"
46,-74,0.486829043699574,57,"differential_object_marking"
54,-74,0.490279536114149,57,"differential_object_marking"
62,-74,0.489736940280657,57,"differential_object_marking"
70,-74,0.487023906662732,57,"differential_object_marking"
78,-74,0.482941352774413,57,"differential_object_marking"
86,-74,0.482011151408402,57,"differential_object_marking"
94,-74,0.486337077844638,57,"differential_object_marking"
102,-74,0.493176245677267,57,"differential_object_marking"
110,-74,0.499791361428861,57,"differential_object_marking"
118,-74,0.498240079041409,57,"differential_object_marking"
126,-74,0.493067343023643,57,"differential_object_marking"
134,-74,0.492380712527696,57,"differential_object_marking"
142,-74,0.49127256033986,57,"differential_object_marking"
150,-74,0.494645988075014,57,"differential_object_marking"
158,-74,0.508304958592074,57,"differential_object_marking"
166,-74,0.518228979881007,57,"differential_object_marking"
174,-74,0.518575671598768,57,"differential_object_marking"
182,-74,0.519516612555271,57,"differential_object_marking"
190,-74,0.517013892701312,57,"differential_object_marking"
198,-74,0.513943172701402,57,"differential_object_marking"
206,-74,0.520081957793652,57,"differential_object_marking"
214,-74,0.521359556109365,57,"differential_object_marking"
222,-74,0.521088579763973,57,"differential_object_marking"
230,-74,0.523667573222776,57,"differential_object_marking"
238,-74,0.525207909792331,57,"differential_object_marking"
246,-74,0.530023066179469,57,"differential_object_marking"
254,-74,0.534369747515601,57,"differential_object_marking"
262,-74,0.530780881983591,57,"differential_object_marking"
270,-74,0.52458553651993,57,"differential_object_marking"
278,-74,0.517641681978603,57,"differential_object_marking"
286,-74,0.512778867468037,57,"differential_object_marking"
294,-74,0.507413336783687,57,"differential_object_marking"
302,-74,0.501348850212108,57,"differential_object_marking"
310,-74,0.499827356831346,57,"differential_object_marking"
318,-74,0.504839254383636,57,"differential_object_marking"
326,-74,0.510886387202684,57,"differential_object_marking"
334,-74,0.51200316718054,57,"differential_object_marking"
342,-74,0.514768472000451,57,"differential_object_marking"
350,-74,0.516541193545056,57,"differential_object_marking"
358,-74,0.51664925184882,57,"differential_object_marking"
366,-74,0.516351643859556,57,"differential_object_marking"
374,-74,0.515285978688035,57,"differential_object_marking"
382,-74,0.51446314602592,57,"differential_object_marking"
390,-74,0.517264463670489,57,"differential_object_marking"
398,-74,0.516674962422979,57,"differential_object_marking"
406,-74,0.51273963168614,57,"differential_object_marking"
414,-74,0.51067755162338,57,"differential_object_marking"
422,-74,0.503972148292392,57,"differential_object_marking"
430,-74,0.503346093360255,57,"differential_object_marking"
438,-74,0.512827698749024,57,"differential_object_marking"
446,-74,0.518193741407027,57,"differential_object_marking"
454,-74,0.518991074128477,57,"differential_object_marking"
462,-74,0.518603204564819,57,"differential_object_marking"
470,-74,0.518681714633314,57,"differential_object_marking"
478,-74,0.519668980999346,57,"differential_object_marking"
486,-74,0.518733988025533,57,"differential_object_marking"
494,-74,0.516540260515365,57,"differential_object_marking"
502,-74,0.516757451291513,57,"differential_object_marking"
510,-74,0.514650008044321,57,"differential_object_marking"
518,-74,0.510684500166167,57,"differential_object_marking"
526,-74,0.506084200290203,57,"differential_object_marking"
534,-74,0.504542388228843,57,"differential_object_marking"
542,-74,0.505499866242303,57,"differential_object_marking"
550,-74,0.507632321619119,57,"differential_object_marking"
558,-74,0.511717741239369,57,"differential_object_marking"
566,-74,0.513122557260439,57,"differential_object_marking"
574,-74,0.512170403402669,57,"differential_object_marking"
582,-74,0.515696716982884,57,"differential_object_marking"
590,-74,0.516155031931868,57,"differential_object_marking"
598,-74,0.515249892076202,57,"differential_object_marking"
606,-74,0.514195962436764,57,"differential_object_marking"
614,-74,0.51414226969614,57,"differential_object_marking"
622,-74,0.502589083138768,57,"differential_object_marking"
630,-74,0.495606100235652,57,"differential_object_marking"
638,-74,0.499885486408048,57,"differential_object_marking"
646,-74,0.502690811572257,57,"differential_object_marking"
654,-74,0.502361154379114,57,"differential_object_marking"
662,-74,0.503280550237444,57,"differential_object_marking"
670,-74,0.506262021134558,57,"differential_object_marking"
678,-74,0.503583440143356,57,"differential_object_marking"
686,-74,0.501907321064801,57,"differential_object_marking"
694,-74,0.502811731595561,57,"differential_object_marking"
702,-74,0.507118149701008,57,"differential_object_marking"
710,-74,0.510256865821314,57,"differential_object_marking"
718,-74,0.509135126643613,57,"differential_object_marking"
726,-74,0.508879099325983,57,"differential_object_marking"
